Name,Nickname,Date,Message
Kamil Mielnik,kamilmielnik,2024-05-17 19:53:29+00:00,"Data picker (#41175)

* Fix nil schema in /api/table/:id/query_metadata

* Fix nil schema in /api/table/:id/query_metadata

* Fix nil schema in /api/table/:id/query_metadata

* Fix nil schema in /api/table/:id/query_metadata

* Fix nil schema in /api/table/:id/query_metadata

* Revert ""Fix nil schema in /api/table/:id/query_metadata""

This reverts commit 38ac0923350db54966d831a456fceb339315e6d8.

* Revert ""Fix nil schema in /api/table/:id/query_metadata""

This reverts commit 2b8fe78ed4039c82c665834904c13fd4a5263c90.

* Revert ""Fix nil schema in /api/table/:id/query_metadata""

This reverts commit 219506f0e014b046844a726302eb2f2ea8457708.

* Revert ""Fix nil schema in /api/table/:id/query_metadata""

This reverts commit 9430478bdf7d075594ef1a13c81714779afec871.

* Revert ""Fix nil schema in /api/table/:id/query_metadata""

This reverts commit 8c6cdd9068db81c0de24998faf5f9bce80fd820c.

* Table Picker (#40509)

* Generic types

* Generic types

* Generic types + make generateKey a prop

* Generic types

* Extract AutoScrollBox.styled.tsx

* Move AutoScrollBox to a separate directory

* Generic types

* Generic types

* Generic types

* Unhookify searchFilter

* Generic types

* Generic types

* Generic types

* Generic types

* Generic types

* Generic types

* Generic types

* Generic types

* Finish dealing with a cast

* Destructure import

* Inline type

* Generic types

* Remove cast

* Remove commented code

* Remove redundant fallback

* Move CollectionPicker out of EntityPicker

* Avoid as unknown

* Remove TODOs

* Rename TisFolder to IsFolder

* Fix any

* Fix anys

* Remove NestedItemPicker's storybook

* Remove a cast

* Remove a cast

* Remove a cast

* Revert ""Remove a cast""

This reverts commit b762d0f07692fa010ef752dd114ba8f1e350f0cb.

* Use extends SearchModelType instead of extends string everywhere

* Revert ""Use extends SearchModelType instead of extends string everywhere""

This reverts commit 708190d63ed61e0a4d36e560b9c6ef630982cb5d.

* Fix SearchResult[""available_models""] type

* Handle options.allowCreateNew

* Add missing description attribute to Database type

* Move allowCreateNew to CollectionPickerOptions

* Add missing description attribute in Database mock

* Add types

* Add TableList component

* Add SchemaList component

* Fix naming

* Add DatabaseList component

* Add NotebookDataItemPickerResolver

* Fix typing

* Add TablePicker and NotebookDataPickerModal

* Update types

* Fix types

* Add folder type

* Fix initial state

* Update title

* Make query model-dependent

* Render tables

* Fix schema icon

* Adjust key generation

* Rename utilts to utils

* Use ItemList error prop

* Use value prop

* Rename NotebookDataPickerModal to DataPickerModal

* Automatically open datapicker if there is no value

* Highlight current item

* Rename value to initial value

* Fix item highlighting

* Rework TablePicker state

* Leave TODOs for names

* Fix selecting items

* Fix highlighting selected item

* Hide confirmation button

* Add fetchMetadata to tableApi

* Fix Table['schema'] type

* Fetch table metadata upon selection

* Remove options from DataPickerModal

* Fix collectionId typing in Question

* Add collectionId prop

* Remove title prop

* Add todo

* Fix confirmation button

* Remove old DataSourceSelector

* Bring back useSchemaListQuery

* Fix crash

* Fix picker not opening

* Hide dbs list and schemas list if there's only 1

* Remove unused ref

* Remove unused DataPickerListResolver

* Remove unused types

* Change conditional rendering to allow for loading state

* Revert collection-related changes

* Use RTK

* Avoid using stale data

* Fix highlighted db

* Remove todo

* Remove unused type

* Remove useSchemaListQuery

* Rename Value to TablePickerValue

* Move isValueEqual to utils and rename it to isTablePickerValueEqual

* Improve TODO

* Remove unused options prop

* Introduce tablePickerValueFromTable

* Avoid having 2 table metadata requests

* Update comment

* Update comment

* Remove unused function

* Allow null in tablePickerValueFromTable

* Extract helpers

* Rename schemaId to schemaName

* Remove description

* Improve naming

* Simplify types

* Add explanatory comments

* Fall back to empty state when there are no items

* Account for null schemas

* Account for null schema in tests

* Revert ""Account for null schema in tests""

This reverts commit 0c96d1cb8807205913ea5b7c09cfba428e01bdd2.

* Revert ""Account for null schemas""

This reverts commit 4f5c4e99ee9af74499c238f480b9a36d985de94f.

* Improve typing around schema name

* Refactor auto-select logic

* Refactor

* Avoid comment

* Make useAutoSelectOnlyItem generic

* Do not enforce presence of at least 1 tab with TypeScript

* Fix types

* Remove obsolete comment

* Post-merge fix

* Integrate QuestionPicker in DataPicker (#42268)

* Add question and model pickers to Data Picker

* Add model attribute to data picker value

* Introduce DataPickerValue

* Start with the right tab when opening data picker modal

* Do not use stale sourceCard value

* Fix switching tabs when a table is selected

* Use undefined instead of null for consistency

* Do not show models/questions tabs when there are no models/questions

* Fix selecting models/questions in search results

* Remove dead code

* Remove dead code

* Ignore selecting collections

* Refactor useHasModels and useHasQuestions into useAvailableData

* Use models param to speed up the query

* Do not require `onConfirm` prop in `EntityPickerModal` (#42317)

* Make onConfirm prop optional

* Add a test for onConfirm prop assertion

* Table does not appear selected in single-schema dbs (#42336)

* Convert useAutoSelectOnlyItem arguments to param object

* Disable auto-selection when there already is a selection

* Use `DataPicker` in `JoinTablePicker` (#42330)

* Refactor DataStep:
- rename handleTableSelect to handleTableChange
- extract value and memoize it

* Remove redundant fragment

* Add new DataPicker props

* Use DataPickerModal in JoinTablePicker

* Remove initialTab prop since the default tab is always the models tab anyway

* Limit table selection to particular database

* Limit search results to a given database

* Support databaseId in useAvailableData

* Filter collection items by databaseId

* Use databaseId prop only for CollectionItemList component

* Fix types

* Fix filtering

* Use useLatest for onChange

* Fix typing

* Introduce shouldShowItem and use it instead of databaseId prop

* Improve PickerInfo type

* Use MLv2 to generate DataPickerModal value in JoinTablePicker

* Fix title

* Add isModel to TableDisplayInfo

* Add a hack to populate query metadata with info that table is a model

* Remove NewQuestionView & QuestionDataSelector (#42562)

* Temporarily disable recents tab in the data picker

* Update Data Picker tests (#42565)

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Fix metadata loading

* Update test

* Update test

* Update tests

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update tests

* Update test

* Update test

* Update test and make it pass

* Update test

* Update tests

* Update test

* Use entityPickerModal() instead of modal()

* Use entityPickerModal() instead of modal()

* Update test

* Update test

* Update test

* Revert change that broke tests

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Remove test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update tests

* Update test

* Update test

* Rename createDatabaseIdItemFilter to createShouldShowItem

* Update test

* Update and skip a test

* Remove test

* Update tests

* Update tests

* Update tests

* Remove test

* Update tests

* Update test

* Update test

* Update test

* Extract utils

* Use helpers

* Extract helpers

* Update test

* Update test

* Update test

* Update test

* Update test

* Filter out collections that do not have card or dataset

* Improve filtering

* Always show root and personal collections, see https://github.com/metabase/metabase/issues/42687

* Remove failing assertion

* Update tests

* Use entityPickerModalTab

* Accept strings in pickEntity

* Use entityPickerModalLevel

* Use entityPickerModalTab

* Use entityPickerModalTab

* Update tests

* Update test

* Update tests

* Update test

* Fix assertion

* Update test

* Update tests

* Update test

* Update tests

* Update tests

* Update test

* Update test

* Update tests
- ensure database list gets loaded like in a real app

* Update test

* Update test

* Integrate Recents tab in Data Picker (#42821)

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Fix metadata loading

* Update test

* Update test

* Update tests

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update tests

* Update test

* Update test

* Update test and make it pass

* Update test

* Update tests

* Update test

* Use entityPickerModal() instead of modal()

* Use entityPickerModal() instead of modal()

* Update test

* Update test

* Update test

* Revert change that broke tests

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Remove test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update test

* Update tests

* Update test

* Update test

* Rename createDatabaseIdItemFilter to createShouldShowItem

* Update test

* Update and skip a test

* Remove test

* Update tests

* Update tests

* Update tests

* Remove test

* Update tests

* Update test

* Update test

* Update test

* Extract utils

* Use helpers

* Extract helpers

* Update test

* Update test

* Update test

* Update test

* Update test

* Filter out collections that do not have card or dataset

* Improve filtering

* Always show root and personal collections, see https://github.com/metabase/metabase/issues/42687

* Remove failing assertion

* Update tests

* Use entityPickerModalTab

* Accept strings in pickEntity

* Use entityPickerModalLevel

* Use entityPickerModalTab

* Use entityPickerModalTab

* Update tests

* Update test

* Update tests

* Update test

* Fix assertion

* Update test

* Update tests

* Update test

* Update tests

* Update tests

* Update test

* Update test

* Update tests
- ensure database list gets loaded like in a real app

* Update test

* Enable recents tab and update tests

* Update test

* Update tests

* Add Recents-related assertions

* Update test

* Clean up mocks

---------

Co-authored-by: Alexander Polyankin <alexander.polyankin@metabase.com>"
Oisin Coveney,oisincoveney,2024-05-17 20:24:48+00:00,"Convert RefreshWidget to Mantine, CSS modules, and TS (#42768)"
Nemanja Glumac,nemanjaglumac,2024-05-17 20:26:10+00:00,"Drop the ""frozen"" frontend install during build when in CI (#42771)"
Denis Berezin,deniskaber,2024-05-17 20:40:28+00:00,"Add custom theming support for SDK InteractiveQuestion component (#42663)

* Add proper brand colors to drills menu

* Add theming for filters and drills

* Fix css vars

* Fix table css

* Add SDK theme colors interface and remapping

* Fix dashboard brand color issue

* Fix theme colors interface

* Fix default theme table cell background

* Fix typo

* Fix for qb filters panel custom border"
Ngoc Khuat,qnkhuat,2024-05-17 21:06:21+00:00,Add task history status (#42372)
Romeo Van Snick,romeovs,2024-05-17 21:23:03+00:00,"Scroll to created column when extracting or combining columns in chill mode (#42650)

* Set scrollToLastColumn ui control from column extract action

* Scroll to last column when the uiControl is set

* Scroll to last column when combining a column

* Scroll to last column when combining a column via the + shortcut

* Scroll to last column when extracting a column via the + shortcut

* Remove all references to settingsSyncOptions

* Check that the column is added at the end

* Disable scrollToLastColumn once used

* Add test that verifies scrollToLastColumn ui control has been reset"
Oisin Coveney,oisincoveney,2024-05-17 21:44:09+00:00,Review suggestions from #42768 (#42830)
Nemanja Glumac,nemanjaglumac,2024-05-17 23:01:23+00:00,Remove GoogleAnalytics specific logic from the FE (#42827)
Ryan Laurie,iethree,2024-05-17 23:54:33+00:00,Improve db connection setup test (#42838)
Nick Fitzpatrick,npfitz,2024-05-18 00:10:56+00:00,fixing e2e flakes in search-snowplow and recently-viewed specs (#42840)
Sloan Sparger,sloansparger,2024-05-18 00:52:03+00:00,"Fix homepage flaky test (#42839)

* fixes homepage flaky test

* take 2

* better fix"
Noah Moss,noahmoss,2024-05-18 01:07:31+00:00,Fix schema error in recent views query (#42844)
metabase-bot[bot],metabase-bot[bot],2024-05-18 02:22:00+00:00,"Update Readme version references and published npm version to 0.1.4 (#42852)

Co-authored-by: Metabase bot <metabase-bot@metabase.com>"
Denis Berezin,deniskaber,2024-05-18 03:29:12+00:00,Restore default styles for subtle button (#42854)
Jeff Bruemmer,jeff-bruemmer,2024-05-18 03:59:36+00:00,docs - csv upload replace (#42529)
John Swanson,johnswanson,2024-05-18 04:14:01+00:00,Update API Changelog (#42864)
Cal Herries,calherries,2024-05-18 04:43:22+00:00,Use `db` argument in `driver/database-supports?` for uploads (#42851)
John Swanson,johnswanson,2024-05-18 05:36:56+00:00,"Add a type to collections returned by search (#42535)

Under:

- `item.type`

- `item.collection.type`, and

- `item.collection.effective_ancestors.*.type`"
Uladzimir Havenchyk,uladzimirdev,2024-05-18 17:03:29+00:00,"Exclude jspdf and html2canvas from the bundle (#42536)

* Exclude jspdf and html2canvas from the bundle

* cleanup"
Ryan Laurie,iethree,2024-05-20 20:32:55+00:00,"Make Metabot Cool Again (#42797)

* Make Metabot Cool Again

* update tests"
Ryan Laurie,iethree,2024-05-20 22:15:42+00:00,Remove utm from source plan in upsell links (#42890)
Ryan Laurie,iethree,2024-05-20 23:04:33+00:00,"Improve db setup tests more (#42899)

* improve db setup test

* improve embedding test"
Denis Berezin,deniskaber,2024-05-20 23:57:49+00:00,"fix(sdk): Use theme font in charts and tooltips (#42855)

* Allow charts font override in SDK

* Fix default not configured font"
Sloan Sparger,sloansparger,2024-05-21 00:23:02+00:00,asserts values match current expectations of values which hopefully solves race conditions that might be happening (#42905)
Sloan Sparger,sloansparger,2024-05-21 00:23:52+00:00,"Disable popular items e2e home page test in OSS (#42896)

* disables testing for home page popular items in oss

* Update e2e/test/scenarios/onboarding/home/homepage.cy.spec.js

Co-authored-by: Ryan Laurie <30528226+iethree@users.noreply.github.com>

---------

Co-authored-by: Ryan Laurie <30528226+iethree@users.noreply.github.com>"
Uladzimir Havenchyk,uladzimirdev,2024-05-21 00:43:58+00:00,Drop props spreading to DashboardGrid (#42875)
Roman Abdulmanov,NevRA,2024-05-21 00:44:49+00:00,revert embed board (#42911)
Kamil Mielnik,kamilmielnik,2024-05-21 00:47:00+00:00,Create the new Metric entity (Metrics v2) (#38457)
metamben,metamben,2024-05-21 02:27:40+00:00,"Fix comment (#42906)

* Fix comment"
Jeff Bruemmer,jeff-bruemmer,2024-05-21 03:17:37+00:00,small edits (#42923)
Sloan Sparger,sloansparger,2024-05-21 03:19:05+00:00,Remove flaky / redundant e2e test (#42920)
Jesse Devaney,JesseSDevaney,2024-05-21 03:41:09+00:00,fix trend charts spacing (#42860)
John Swanson,johnswanson,2024-05-21 05:20:05+00:00,"Correct type for `report_card.collection_preview` (#42919)

In v49, we converted all boolean types to `bit(1)` on mysql/mariadb. It
looks like we missed this one, so when you `GET` a card it has
`""collection_preview"": 1`. Then we get an error when trying to save,
because `collection_preview` should be a boolean.

I verified that after this migration, `GET`ting a card results in a
boolean `""collection_preview""`."
Sloan Sparger,sloansparger,2024-05-21 06:33:19+00:00,"Split out Search e2e tests and Record Pre-Release Sanity Checks with Replay (#42933)

* add replay recordings to sanity check e2e tests during pre-release workflow

* split out search tests from onboarding folder

* parallelize pre-release testing

---------

Co-authored-by: Ryan Laurie <iethree@gmail.com>"
metamben,metamben,2024-05-21 13:10:26+00:00,Fix flaky adjust-mixed-multi-source-test (#42926)
Kamil Mielnik,kamilmielnik,2024-05-21 13:37:45+00:00,"Cover `Offset()` in custom expressions with e2e tests (#42756)

* [MBQL lib] Reject broken uses of `offset` in expressions, filters (#42662)

- Using `offset` in custom expressions is supported only when there is
  an order-by defined on that stage.
- Using `offset` in custom filters is not supported at all, currently.

* Support `Offset()` in custom columns [frontend] (#42326)

* Only nest expressions referenced in breakouts or aggregations

* Support Offset() as expression with no breakouts

* Test fixes :wrench:

* Oracle test update

* Improved Oracle test

* Test update :wrench:

* Fix busted test

* Add naive support for Offset() in expressions

* Introduce MBQLClauseFunctionReturnType

* Add ""window"" to MBQLClauseFunctionReturnType and use it for the offset function

* Handle offset type inference

* Remove unused export

* Use ""expression"" instead of ""window"" return type
- Rename identifiers in isCompatible
- Make isCompatible accept a clause object instead of just the type
- Handle offset as a special case in isCompatible

* Use any type

* Rename expectedArgumentType to expectedType

* Format code

* Sort types

* Do not suggest offset function in filters

* Fix offset not working in case

* Revert ""Do not suggest offset function in filters""

This reverts commit e63790b78010a6ebdb9f7452afadc8d00e2b3e99.

* Fix order of adjustments

---------

Co-authored-by: Cam Saul <github@camsaul.com>
Co-authored-by: Cam Saul <1455846+camsaul@users.noreply.github.com>

* Disable offsets in filters expressions

* Group existing aggregations-specific tests

* Remove repro for a closed issue

* Use findByText instead of contains

* Add a test for filter expressions

* Add a test for aggregation expressions suggestions

* Disable offsets in filters expressions (#42755)

* Add a test for custom column suggestions

* Add ""typing"" to enterCustomColumnDetails

* Use enterCustomColumnDetails, improve assertions

* Add more assertions

* Optimize queries

* Add typing for offset expressions

* Add a repro for metabase#42764

* Add a TODO

* Add a TODO

* Add a TODO

* Use NumericLiteral

* Post-merge fixes

* Update test

* Add tests for other custom expressions

* Test drills

* Format code

* Update test name

* Add an assertion

* Add assertions for the preview

* Unskip fixed issue

---------

Co-authored-by: Braden Shepherdson <braden@metabase.com>
Co-authored-by: Cam Saul <github@camsaul.com>
Co-authored-by: Cam Saul <1455846+camsaul@users.noreply.github.com>"
Kamil Mielnik,kamilmielnik,2024-05-21 13:38:18+00:00,"Repro #36631 - A ""Default period"" is appended for Date columns within Custom Columns when using Question as Source Data (#42876)

* Add a repro for #36631

* Do not wrap id"
Uladzimir Havenchyk,uladzimirdev,2024-05-21 16:48:02+00:00,Drop props spreading to DashboardSidebars (#42907)
Alexander Polyankin,ranquild,2024-05-21 19:31:22+00:00,Cleanup DataPicker initialization (#42916)
Cal Herries,calherries,2024-05-21 20:46:02+00:00,CSV uploads: Add test for appending duplicate data (#42918)
Cal Herries,calherries,2024-05-21 20:46:44+00:00,[forward-port] More upload test changes for clickhouse (#42531) (#42715)
Kamil Mielnik,kamilmielnik,2024-05-21 22:24:34+00:00,"Fix failing offset tests (#42944)

* Fix failing offset tests

* Fix flaking test"
Romeo Van Snick,romeovs,2024-05-22 00:18:31+00:00,"Fix icon colors in column picker (#42945)

* Make icons 16px in data picker

* Use text-light in DataPicker to match other icons"
Kamil Mielnik,kamilmielnik,2024-05-22 00:26:15+00:00,"Fix - Admin Email does not Display on Question Timeout Page (#42937)

* Extract EmailAdmin and add tests for it

* Rename EmailAdmin to AdminEmail

* Remove redundant async

* Add a test case for no email"
Phoomparin Mano,heypoom,2024-05-22 00:29:24+00:00,"feat(sdk): apply user interface color overrides to the sdk (#42834)

* feat(sdk): apply ui color overrides to the sdk

selector state

set global embedding colors

rename the method

* test(sdk): add unit test on color overrides"
Alexander Polyankin,ranquild,2024-05-22 00:33:25+00:00,"Revert ""Fix failing offset tests"" (#42961)

* Revert ""Fix failing offset tests (#42944)""

This reverts commit fca30b1ae5ef75bbaead824f27c27a3f1694c67c.

* Fix e2e"
Sloan Sparger,sloansparger,2024-05-22 00:50:57+00:00,Fix `c` method of `ttag` not showing strings as tagged in debug mode #42965
Denis Berezin,deniskaber,2024-05-22 01:31:17+00:00,"fix(sdk): Various fixes for InteractiveQuestion theming (#42932)

* Fixes for InteractiveQuestion theming

* Update readme

* Fix for unset filter theme color

* Fix unit tests

* Fix unit tests"
Nick Fitzpatrick,npfitz,2024-05-22 01:39:59+00:00,"changing button height and CP input placeholder (#42770)

* changing button height and CP input placeholder

* adjusting search button size

* translate new placeholder"
metamben,metamben,2024-05-22 01:58:47+00:00,"Migrate druid metrics-inside-aggregation-clauses-test to druid-jdbc (#42653)

* Migrate druid metrics-inside-aggregation-clauses-test to druid-jdbc
* Fix test-runner: druid should not exclude druid-jdbc
* Implement set-parameter and unprepare-value for LocalDateTime for druid-jdbc"
Jesse Devaney,JesseSDevaney,2024-05-22 02:30:54+00:00,"Fix overly frequent line series dots (#42735)

* hide symbols for charts with too many of them

* update loki

* prevent series dots showing up after manually disabling another series

* update loki snapshots

* refactor conditional

* update loki snapshots"
Case Nelson,snoe,2024-05-22 02:49:55+00:00,"[Metrics V2] Adjust expression clauses in metric refs (#42962)

Fixes #42360"
Jeff Bruemmer,jeff-bruemmer,2024-05-22 04:13:17+00:00,docs - command palette (#42397)
Case Nelson,snoe,2024-05-22 04:20:32+00:00,"[Metrics V2] Backfill viz settings for compatible-series (#42970)

* [Metrics V2] Backfill viz settings for compatible-series

Fixes #42575

The BE should rely on the query when there is no corresponding viz setting.
If there is no graph.metrics setting, assume that all last-stage aggregations are used.
No graph.dimensions -> use breakouts.

* Fix tests

* Unskip e2e test

---------

Co-authored-by: Alexander Polyankin <alexander.polyankin@metabase.com>"
Denis Berezin,deniskaber,2024-05-22 04:34:27+00:00,"feat: Add utm parameters to embedded OSS Metabase footer link (#42968)

* Add utm params to  link

* Fix e2e, add url domain

* Fix e2e"
bryan,escherize,2024-05-22 05:07:43+00:00,"Fixing a couple Recents API corner cases (#42813)

* handle visibilty_type on tables

- remove def wtf
- uncomment + fix tests

* make sure parent colls exist on report_cards

- official is a string
- ensure the database for a recent table exists

* remove def + improve arg name

* docstring

* improve + extract valid parent collection check

* grab the entity's colllection id and use that for the validity test

- This seems like something that should never happen, but I've seen it
happen. I think it might be possible from a down/up migration.

* fix tests

* fix more tests

* cleanup

* fixing another test

* add error-avoider, to filter bad items in prod instead of throwing

- improve recent view testing for table

* remove wrap (it double prints the value)"
Emmad Usmani,EmmadUsmani,2024-05-22 05:23:18+00:00,"highlight hovered timeline event (#42969)

* highlight hovered timeline event

* add e2e test

* use TIMELINE_EVENT_DATA_NAME constant

* add test case for clicking icon"
Ryan Laurie,iethree,2024-05-22 05:49:10+00:00,"add snowplow tracking for upsells (#42955)

* add snowplow tracking for upsells

* add upsell snowplow test

* appease the linter"
John Swanson,johnswanson,2024-05-22 06:34:16+00:00,"Fix `report_card.collection_preview` in v49 (#42950)

This is a bit painful. I merged this change, but realized we need to
backport the fix to v49. However:

- we don't want to have two versions of the migration (one with a v49
id, one with a v50 id) because then if someone upgrades to 50, then
downgrades to 49, the `rollback` will run and change the type back,
leading to a bug.

- we don't want to push a v51 changeSet ID to v49 or v50, because we
give the user a helpful notice when their database needs a downgrade.
We do this by checking for the latest *executed* migration in the
database and comparing it to the latest migration that Liquibase knows
about, and making sure the executed isn't bigger than the known (e.g.
you can't have executed a v51 migration if it isn't in the local
migration yaml). That would all work fine, except that then we want to
tell you how to downgrade your database, and we use the latest-executed
version for that. So if, for example, someone upgraded from 48 to 49 and
got a v51 changeset, then downgraded back to 48, they would get an error
telling them to run the *v51* jar to roll back their DB.

In this case though, I think it's fine to just move the migration around
to v49, then we can backport it to 49 and 50."
Cal Herries,calherries,2024-05-22 09:32:48+00:00,Tidy api-changelog.md (#42992)
Cam Saul,camsaul,2024-05-22 09:56:04+00:00,"`metabase.analyze` API namespace (#42469)

* Squashed commit

* Update config

* Backport the kondo ignore stuff from other PR.

* `metabase.analyze` API namespace"
Cam Saul,camsaul,2024-05-22 10:44:00+00:00,"`metabase.search` namespace (#42487)

* Search API namespace

* Search API namespace

* Search API namespace

* Fix Kondo warnings

* Fix typo

* Finally solve the MySQL ^:parallel test failures <3

* Make some search tests REPL-friendly

* Did I finally fix `^:parallel` MySQL tests?

* Ok I give up just make the search tests single-threaded for MySQL/MariaDB.

* Revert the stuff to make paralell tests work for MySQL... for now.

* Keep new name

* Revert deps-graph changes

* Remove unused namespaces

* Fix Kondo linter for log/info + format

* Misc fixes :wrench:

* Test fixes :wrench:"
bryan,escherize,2024-05-22 11:45:50+00:00,the ' makes the doseq do nothing (#42988)
Romeo Van Snick,romeovs,2024-05-22 15:58:16+00:00,"Limit the height of actions popover (#42946)

* Limit the height of actions popover

* Use Box instead of custom wrapper

* Add rem import"
Cam Saul,camsaul,2024-05-22 16:23:58+00:00,"Tests for #15131 (#42972)

* Tests for #15131

* Appease Kondo"
Tim Macdonald,tsmacdonald,2024-05-22 17:44:18+00:00,"Handle native query find-and-replace for queries with card refs (#42939)

* Handle native query find-and-replace for queries with card refs

[Fixes #42582]

c.f. limitiations in #42938

* wee cleanup"
Uladzimir Havenchyk,uladzimirdev,2024-05-22 20:05:59+00:00,Cleanup annoying console warning from emotion (#42819)
Braden Shepherdson,bshepherdson,2024-05-22 21:18:27+00:00,"Drivers: Update the driver changelog with new features (#43004)

These were added in #42602 but I neglected to update the changelog.
Their defaults should serve for most drivers."
Jeff Bruemmer,jeff-bruemmer,2024-05-22 21:57:46+00:00,docs - download diagnostics (#42930)
Ryan Laurie,iethree,2024-05-22 21:58:10+00:00,update required checks copy documentation (#43003)
Case Nelson,snoe,2024-05-23 00:51:32+00:00,"[Metrics V2] Handle clashing expression names when adjusting metrics (#42984)

* [Metrics V2] Handle clashing expression names when adjusting metrics

Fixes #42782

* Address PR review"
Alexander Polyankin,ranquild,2024-05-23 01:26:23+00:00,Add data source specific icons to data and join steps in the notebook editor (#42982)
bryan,escherize,2024-05-23 01:51:39+00:00,"Effective location on collection recent items (#43018)

* add effective_location to recent-collection-items

* cleanup"
Ryan Laurie,iethree,2024-05-23 02:41:17+00:00,"simplify db strategy editor markup (#42986)

* simplify strategy editor markup

* make it work for OSS too 😁"
Alberto Perdomo,albertoperdomo,2024-05-23 02:46:48+00:00,"Improvements to embedding sdk readme (#43021)

* SDK readme: update available and planned features

* SDK readme: general improvements"
Nick Fitzpatrick,npfitz,2024-05-23 03:28:08+00:00,"42934 entity picker create collection root (#43005)

* NewCollectionDialog adjustment and unit test

* adding unit test for NewDashboardDialog"
Sloan Sparger,sloansparger,2024-05-23 04:22:18+00:00,"Update link to docs about ""No self-service"" deprecation (#43038)"
Alexander Polyankin,ranquild,2024-05-23 05:05:11+00:00,"Load dashcard metadata in parallel with the query (#42953)

* Split card data and query

* Split card data and query

* Split card data and query

* Fix loading state

* Postpone card check

* Postpone card check

* Postpone field check

* Postpone field check

* Postpone field check

* Postpone field check

* Postpone field check

* Add await

* Add await

* Add await

* Add await

* Fix tests

* Fix data loading

* Fix data loading

* Fix data loading

* Fix data loading

* Revert ""Fix data loading""

This reverts commit 2b782b99368f6f8fcdbe0cfa086c8c693d9d3f86.

* Fix data loading

* Fix test

* Fix test

* Fix embedding

* Fix xrays

* Fix xrays"
bryan,escherize,2024-05-23 06:25:57+00:00,bump saml20 - fix azure SLO (#43022)
Uladzimir Havenchyk,uladzimirdev,2024-05-23 13:52:17+00:00,Drop props spreading to DashboardHeader (#42887)
Kamil Mielnik,kamilmielnik,2024-05-23 13:57:27+00:00,"Fix - Empty collections shown in Data Picker (#42959)

* Generate different shouldShowItem for different pickers

* Add repro for #42957

* Update test to use models instead of metrics"
Alexander Polyankin,ranquild,2024-05-23 14:16:01+00:00,Flaky e2e fix (#43048)
Kamil Mielnik,kamilmielnik,2024-05-23 15:18:08+00:00,Add a repro for #36508 (#43002)
Tim Macdonald,tsmacdonald,2024-05-23 15:47:18+00:00,"[ParseSQL] Find-and-replace for snippets (#43011)

* Support F&R for snippets

[Fixes #42648]"
Tim Macdonald,tsmacdonald,2024-05-23 16:55:29+00:00,"[ParseSQL] Find-and-replace with optional tags (#43013)

* Support find-and-replace with optional tags

[Fixes #42583]"
Ryan Laurie,iethree,2024-05-23 18:32:02+00:00,Properly show parent DBs in entity picker recents and search (#43016)
Alexander Polyankin,ranquild,2024-05-23 19:29:50+00:00,"Revert ""Load dashcard metadata in parallel with the query (#42953)"" (#43063)

This reverts commit a0a4a26fdf04dd7378ee38357ab5ad6110f77069."
Noah Moss,noahmoss,2024-05-23 19:45:02+00:00,Rework popular_items to use recent_views and view_count columns (#43041)
Kamil Mielnik,kamilmielnik,2024-05-23 19:56:05+00:00,Add repro for #42999 (#43000)
Chris Truter,crisptrutski,2024-05-23 20:39:52+00:00,Fix a bunch of small typos (#43055)
Ngoc Khuat,qnkhuat,2024-05-23 20:46:12+00:00,Fix flaky test send-pulses-exceed-thread-pool-test (#43050)
Nick Fitzpatrick,npfitz,2024-05-23 21:40:37+00:00,"42592 new modal adding database (#42966)

* modal built

* code cleanup, removing unused components

* whitespace shame

* adjusting unit test

* removing px shame"
Emmad Usmani,EmmadUsmani,2024-05-23 23:58:26+00:00,"refactor scatter plot to separate code path (#43032)

* refactor scatter plot model to separate function

* (2/3) refactor scatter plot option to separate function (#43033)

* use getScatterPlotOption

* use buildEChartsScatterSeries directly

* remove hoveredSeriesDataKey from scatter

* (3/3) improve chart model types (#43034)

* create WaterfallChartModel type

* create ScatterPlotModel type

* rename BaseCartesianChartModel to CartesianChartModel

* simplify chartModel creation in hook"
metamben,metamben,2024-05-24 01:39:43+00:00,Prevent returning metrics v2 migration backup field (#43087)
metamben,metamben,2024-05-24 04:29:57+00:00,"Stop returning archived metrics in available metrics (#43031)

* Stop returning archived metrics in available metrics
* Add archived metric test
* Migrate legacy metric tests
* Delete lib/legacy_metric.cljc"
